group,members,K_new,B,alpha,acc_baseline,acc_rappor,acc_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon,js_global
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",639,30,0.7,0.4153650038242543,0.012071827372868568,0.385988260988261,0.038761922583588224,0.001369057171253304,5.6316279735592594e-05,0.03531964051321237,0.00145287632764214,0.26755784584332654,0.44263480583665477,173729,0.24872646478135488,1,0.4409028347578777
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",639,30,0.7,0.4153650038242543,0.012071827372868568,0.385988260988261,0.038761922583588224,0.001369057171253304,5.6316279735592594e-05,0.03531964051321237,0.00145287632764214,0.26755784584332654,0.44263480583665477,173729,0.24872646478135488,1,0.4409028347578777
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",500,30,0.7,0.4147080611488989,0.0266843579537078,0.39419295321022224,0.033450813670464874,0.0011590274384719263,8.483579587789496e-05,0.03464870690112032,0.002536135494748818,0.27790531847808314,0.4184433582234952,173729,0.24872646478135488,1,0.4409028347578777
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",200,30,0.7,0.4045666505869111,0.39145732755093693,0.09616342800199303,0.01614016299894526,0.0004354201739750235,0.00011215166256132482,0.02697743349949302,0.006948607803319818,0.07501447644999007,0.2819316024434609,173729,0.24872646478135488,1,0.4409028347578777
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",100,30,0.7,0.41022122498933744,0.027484912382752854,0.1255803156917363,0.010869994790424851,0.00024817708551268534,9.231999808073914e-05,0.022831389554234128,0.008493104169843934,0.10709676368825029,0.17258740009446105,173729,0.24872646478135488,1,0.4409028347578777
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",50,30,0.7,0.38258113350364276,0.39299529702572994,0.38661188152713577,0.004754605989759123,0.0001529388434570872,7.663448471846839e-05,0.032166460015088515,0.0161179464467782,0.35754053329993996,0.08130923774957821,173729,0.24872646478135488,1,0.4409028347578777
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",30,30,0.7,0.341165210410942,0.1321212805601039,0.1321212805601039,0.0036211629963585007,8.137202255057997e-05,8.137202255058002e-05,0.02247123993932584,0.022471239939325854,0.12366670487702437,0.06836581997949116,173729,0.24872646478135488,1,0.4409028347578777
